xflr5 v6.61

SD6060-104-88_180
Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.020, -0.362, -0.041,  0.966,  0.027, 0.0000,-3.3255
Cpi,Cpv
-0.9759,-0.7860
-1.0010,-0.8107
-1.0264,-0.8354
-1.0521,-0.8603
-1.0783,-0.8856
-1.1051,-0.9111
-1.1326,-0.9371
-1.1609,-0.9637
-1.1904,-0.9910
-1.2209,-1.0191
-1.2533,-1.0483
-1.2876,-1.0789
-1.3236,-1.1106
-1.3612,-1.1436
-1.4013,-1.1782
-1.4433,-1.2144
-1.4877,-1.2523
-1.5354,-1.2923
-1.5864,-1.3347
-1.6408,-1.3796
-1.7002,-1.4276
-1.7649,-1.4792
-1.8350,-1.5343
-1.9134,-1.5942
-2.0002,-1.6588
-2.0962,-1.7285
-2.2067,-1.8051
-2.3295,-1.8879
-2.4715,-1.9825
-2.6334,-2.1041
-2.8223,-2.3032
-3.0485,-2.7415
-3.3441,-3.5241
-3.7064,-3.8060
-4.0208,-3.8627
-4.3271,-3.9207
-4.8132,-3.9834
-5.8696,-4.0687
-6.8221,-4.2353
-7.3745,-4.5170
-7.8157,-4.8858
-8.5293,-5.2959
-9.2769,-5.6499
-9.5986,-5.5790
-7.8353,-4.3166
-4.7445,-2.3905
-2.3814,-0.9169
-0.8388, 0.0163
 0.0316, 0.5328
 0.5338, 0.8191
 0.8277, 0.9616
 0.9530, 0.9992
 0.9970, 0.9877
 0.9911, 0.9427
 0.9497, 0.8775
 0.8996, 0.8149
 0.8508, 0.7607
 0.8044, 0.7107
 0.7611, 0.6661
 0.7223, 0.6269
 0.6875, 0.5923
 0.6560, 0.5613
 0.6274, 0.5334
 0.6013, 0.5080
 0.5773, 0.4849
 0.5554, 0.4637
 0.5351, 0.4442
 0.5162, 0.4261
 0.4987, 0.4093
 0.4822, 0.3935
 0.4666, 0.3786
 0.4519, 0.3645
 0.4381, 0.3511
 0.4250, 0.3385
 0.4126, 0.3265
 0.4008, 0.3151
 0.3896, 0.3042
 0.3788, 0.2938
 0.3685, 0.2837
 0.3586, 0.2741
 0.3491, 0.2648
 0.3401, 0.2558
 0.3314, 0.2472
 0.3230, 0.2389
 0.3150, 0.2309
 0.3071, 0.2231
 0.2996, 0.2156
 0.2924, 0.2083
 0.2856, 0.2013
 0.2791, 0.1947
 0.2729, 0.1883
 0.2670, 0.1821
 0.2613, 0.1762
 0.2558, 0.1704
 0.2505, 0.1649
 0.2454, 0.1595
 0.2407, 0.1544
 0.2364, 0.1497
 0.2325, 0.1452
 0.2289, 0.1410
 0.2256, 0.1371
 0.2225, 0.1334
 0.2198, 0.1300
 0.2174, 0.1269
 0.2154, 0.1240
 0.2137, 0.1215
 0.2125, 0.1192
 0.2116, 0.1172
 0.2110, 0.1154
 0.2109, 0.1139
 0.2110, 0.1125
 0.2113, 0.1112
 0.2118, 0.1100
 0.2122, 0.1088
 0.2128, 0.1076
 0.2136, 0.1064
 0.2148, 0.1052
 0.2163, 0.1041
 0.2182, 0.1030
 0.2209, 0.1020
 0.2242, 0.1010
 0.2278, 0.0999
 0.2315, 0.0983
 0.2354, 0.0963
 0.2403, 0.0937
 0.2463, 0.0903
 0.2529, 0.0855
 0.2602, 0.0783
 0.2685, 0.0674
 0.2793, 0.0511
 0.2933, 0.0255
 0.2843, 0.0411


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 10.500,    0.035,  1.112, -0.002,  0.026,  1.000, 0.0000,-6.0535
Cpi,Cpv
 0.2869, 0.0298
 0.2590, 0.0295
 0.2203, 0.0276
 0.1809, 0.0251
 0.1473, 0.0217
 0.1180, 0.0178
 0.0890, 0.0133
 0.0599, 0.0084
 0.0320, 0.0027
 0.0051,-0.0036
-0.0214,-0.0107
-0.0473,-0.0185
-0.0731,-0.0272
-0.0988,-0.0368
-0.1243,-0.0473
-0.1498,-0.0587
-0.1752,-0.0710
-0.2001,-0.0842
-0.2249,-0.0983
-0.2496,-0.1133
-0.2742,-0.1292
-0.2987,-0.1459
-0.3232,-0.1635
-0.3477,-0.1818
-0.3725,-0.2010
-0.3972,-0.2208
-0.4220,-0.2413
-0.4465,-0.2624
-0.4707,-0.2840
-0.4950,-0.3062
-0.5193,-0.3288
-0.5443,-0.3520
-0.5696,-0.3757
-0.5954,-0.4000
-0.6219,-0.4249
-0.6496,-0.4503
-0.6782,-0.4762
-0.7071,-0.5025
-0.7360,-0.5291
-0.7643,-0.5557
-0.7919,-0.5822
-0.8193,-0.6086
-0.8463,-0.6350
-0.8729,-0.6611
-0.8990,-0.6871
-0.9249,-0.7129
-0.9509,-0.7387
-0.9768,-0.7643
-1.0027,-0.7900
-1.0289,-0.8157
-1.0554,-0.8416
-1.0823,-0.8677
-1.1099,-0.8941
-1.1379,-0.9209
-1.1669,-0.9482
-1.1966,-0.9761
-1.2276,-1.0048
-1.2598,-1.0343
-1.2939,-1.0651
-1.3301,-1.0971
-1.3681,-1.1305
-1.4079,-1.1652
-1.4502,-1.2016
-1.4947,-1.2397
-1.5419,-1.2797
-1.5924,-1.3220
-1.6467,-1.3668
-1.7046,-1.4143
-1.7679,-1.4653
-1.8370,-1.5200
-1.9120,-1.5787
-1.9959,-1.6426
-2.0890,-1.7120
-2.1922,-1.7873
-2.3113,-1.8708
-2.4440,-1.9628
-2.5980,-2.0699
-2.7743,-2.2090
-2.9809,-2.4323
-3.2295,-2.8554
-3.5549,-3.5851
-3.9549,-4.1682
-4.3098,-4.2215
-4.6611,-4.2725
-5.2078,-4.3234
-6.3721,-4.3869
-7.4378,-4.5121
-8.0827,-4.7541
-8.6169,-5.1244
-9.4618,-5.5933
-10.3625,-6.0399
-10.8137,-6.0535
-8.9425,-4.7799
-5.5374,-2.7405
-2.9012,-1.1509
-1.1604,-0.1294
-0.1685, 0.4442
 0.4106, 0.7688
 0.7614, 0.9401
 0.9209, 0.9949
 0.9875, 0.9948
 0.9980, 0.9580
 0.9675, 0.8979
 0.9231, 0.8379
 0.8774, 0.7848
 0.8326, 0.7352
 0.7902, 0.6907
 0.7518, 0.6513
 0.7171, 0.6164
 0.6854, 0.5850
 0.6566, 0.5566
 0.6301, 0.5307
 0.6057, 0.5070
 0.5833, 0.4853
 0.5626, 0.4653
 0.5433, 0.4468
 0.5253, 0.4294
 0.5083, 0.4131
 0.4923, 0.3977
 0.4771, 0.3832
 0.4628, 0.3694
 0.4493, 0.3563
 0.4365, 0.3439
 0.4243, 0.3321
 0.4127, 0.3208
 0.4015, 0.3099
 0.3908, 0.2995
 0.3805, 0.2894
 0.3707, 0.2798
 0.3612, 0.2704
 0.3522, 0.2615
 0.3435, 0.2528
 0.3351, 0.2444
 0.3269, 0.2362
 0.3190, 0.2284
 0.3115, 0.2207
 0.3043, 0.2134
 0.2975, 0.2064
 0.2910, 0.1996
 0.2847, 0.1931
 0.2787, 0.1869
 0.2729, 0.1807
 0.2672, 0.1748
 0.2619, 0.1691
 0.2568, 0.1637
 0.2522, 0.1586
 0.2480, 0.1537
 0.2440, 0.1492
 0.2404, 0.1449
 0.2370, 0.1409
 0.2340, 0.1371
 0.2312, 0.1336
 0.2289, 0.1304
 0.2269, 0.1275
 0.2253, 0.1248
 0.2241, 0.1225
 0.2232, 0.1203
 0.2228, 0.1184
 0.2226, 0.1166
 0.2225, 0.1150
 0.2226, 0.1134
 0.2227, 0.1117
 0.2230, 0.1101
 0.2234, 0.1085
 0.2243, 0.1069
 0.2254, 0.1053
 0.2270, 0.1038
 0.2294, 0.1023
 0.2323, 0.1008
 0.2355, 0.0991
 0.2388, 0.0970
 0.2424, 0.0944
 0.2468, 0.0912
 0.2525, 0.0871
 0.2586, 0.0814
 0.2654, 0.0732
 0.2731, 0.0610
 0.2834, 0.0429
 0.2967, 0.0142
 0.2869, 0.0298


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 11.000,    0.041,  1.137,  0.000,  0.023,  1.000, 0.0000,-6.4452
Cpi,Cpv
 0.2896, 0.0181
 0.2609, 0.0176
 0.2218, 0.0158
 0.1819, 0.0131
 0.1478, 0.0098
 0.1182, 0.0061
 0.0887, 0.0020
 0.0593,-0.0027
 0.0310,-0.0079
 0.0037,-0.0138
-0.0232,-0.0204
-0.0495,-0.0276
-0.0757,-0.0356
-0.1018,-0.0445
-0.1278,-0.0541
-0.1537,-0.0646
-0.1795,-0.0759
-0.2049,-0.0881
-0.2301,-0.1011
-0.2552,-0.1150
-0.2803,-0.1297
-0.3052,-0.1453
-0.3302,-0.1618
-0.3553,-0.1790
-0.3806,-0.1971
-0.4059,-0.2159
-0.4312,-0.2355
-0.4562,-0.2557
-0.4810,-0.2765
-0.5059,-0.2980
-0.5308,-0.3201
-0.5564,-0.3428
-0.5823,-0.3661
-0.6089,-0.3901
-0.6361,-0.4147
-0.6645,-0.4400
-0.6938,-0.4659
-0.7235,-0.4922
-0.7532,-0.5189
-0.7823,-0.5457
-0.8108,-0.5725
-0.8391,-0.5995
-0.8670,-0.6264
-0.8945,-0.6532
-0.9215,-0.6799
-0.9485,-0.7066
-0.9754,-0.7333
-1.0023,-0.7599
-1.0294,-0.7867
-1.0567,-0.8135
-1.0843,-0.8406
-1.1125,-0.8679
-1.1413,-0.8956
-1.1707,-0.9237
-1.2010,-0.9523
-1.2323,-0.9817
-1.2648,-1.0118
-1.2987,-1.0429
-1.3345,-1.0752
-1.3727,-1.1089
-1.4126,-1.1440
-1.4546,-1.1806
-1.4993,-1.2189
-1.5463,-1.2591
-1.5962,-1.3013
-1.6497,-1.3461
-1.7072,-1.3936
-1.7687,-1.4441
-1.8360,-1.4983
-1.9095,-1.5568
-1.9895,-1.6198
-2.0791,-1.6887
-2.1786,-1.7641
-2.2892,-1.8467
-2.4170,-1.9391
-2.5600,-2.0422
-2.7262,-2.1612
-2.9172,-2.3060
-3.1420,-2.5079
-3.4139,-2.8459
-3.7699,-3.4777
-4.2091,-4.4740
-4.6061,-4.5422
-5.0043,-4.5909
-5.6144,-4.6359
-6.8913,-4.6867
-8.0754,-4.7841
-8.8182,-4.9847
-9.4514,-5.3302
-10.4361,-5.8230
-11.5008,-6.3478
-12.0928,-6.4452
-10.1134,-5.1749
-6.3804,-3.0447
-3.4576,-1.3578
-1.5075,-0.2601
-0.3873, 0.3629
 0.2730, 0.7211
 0.6843, 0.9179
 0.8804, 0.9881
 0.9715, 0.9985
 1.0000, 0.9694
 0.9814, 0.9142
 0.9434, 0.8568
 0.9013, 0.8048
 0.8587, 0.7559
 0.8175, 0.7115
 0.7797, 0.6720
 0.7452, 0.6369
 0.7136, 0.6051
 0.6846, 0.5764
 0.6579, 0.5501
 0.6332, 0.5260
 0.6105, 0.5040
 0.5893, 0.4835
 0.5696, 0.4645
 0.5512, 0.4468
 0.5338, 0.4301
 0.5174, 0.4143
 0.5018, 0.3993
 0.4871, 0.3851
 0.4732, 0.3717
 0.4600, 0.3589
 0.4474, 0.3467
 0.4354, 0.3350
 0.4238, 0.3238
 0.4128, 0.3130
 0.4022, 0.3026
 0.3919, 0.2926
 0.3822, 0.2829
 0.3728, 0.2736
 0.3637, 0.2646
 0.3549, 0.2558
 0.3464, 0.2473
 0.3383, 0.2391
 0.3304, 0.2312
 0.3229, 0.2235
 0.3157, 0.2162
 0.3089, 0.2091
 0.3023, 0.2023
 0.2960, 0.1956
 0.2899, 0.1892
 0.2839, 0.1830
 0.2782, 0.1769
 0.2729, 0.1712
 0.2679, 0.1657
 0.2634, 0.1606
 0.2591, 0.1557
 0.2552, 0.1511
 0.2515, 0.1467
 0.2481, 0.1426
 0.2451, 0.1387
 0.2424, 0.1352
 0.2401, 0.1319
 0.2382, 0.1289
 0.2367, 0.1262
 0.2354, 0.1237
 0.2347, 0.1214
 0.2341, 0.1193
 0.2337, 0.1173
 0.2335, 0.1153
 0.2333, 0.1133
 0.2332, 0.1112
 0.2334, 0.1092
 0.2339, 0.1072
 0.2347, 0.1052
 0.2359, 0.1032
 0.2379, 0.1014
 0.2405, 0.0994
 0.2433, 0.0973
 0.2462, 0.0947
 0.2494, 0.0915
 0.2535, 0.0877
 0.2587, 0.0830
 0.2643, 0.0767
 0.2706, 0.0677
 0.2779, 0.0544
 0.2875, 0.0349
 0.3002, 0.0038
 0.2896, 0.0181


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 11.500,    0.046,  1.133,  0.006,  0.022,  1.000, 0.0000,-6.6133
Cpi,Cpv
 0.2924,-0.0231
 0.2629,-0.0236
 0.2233,-0.0251
 0.1830,-0.0268
 0.1485,-0.0285
 0.1185,-0.0300
 0.0886,-0.0313
 0.0588,-0.0325
 0.0301,-0.0339
 0.0024,-0.0361
-0.0249,-0.0399
-0.0516,-0.0443
-0.0781,-0.0494
-0.1047,-0.0552
-0.1310,-0.0619
-0.1574,-0.0693
-0.1836,-0.0776
-0.2094,-0.0867
-0.2351,-0.0968
-0.2607,-0.1078
-0.2862,-0.1197
-0.3117,-0.1325
-0.3372,-0.1463
-0.3627,-0.1611
-0.3885,-0.1768
-0.4143,-0.1934
-0.4402,-0.2109
-0.4658,-0.2293
-0.4912,-0.2486
-0.5166,-0.2686
-0.5422,-0.2895
-0.5683,-0.3112
-0.5949,-0.3337
-0.6222,-0.3570
-0.6501,-0.3811
-0.6792,-0.4059
-0.7092,-0.4316
-0.7397,-0.4578
-0.7702,-0.4845
-0.8002,-0.5115
-0.8295,-0.5388
-0.8587,-0.5662
-0.8875,-0.5937
-0.9159,-0.6213
-0.9439,-0.6490
-0.9718,-0.6766
-0.9997,-0.7043
-1.0277,-0.7321
-1.0559,-0.7600
-1.0843,-0.7880
-1.1131,-0.8163
-1.1425,-0.8448
-1.1726,-0.8737
-1.2034,-0.9031
-1.2351,-0.9330
-1.2679,-0.9637
-1.3020,-0.9951
-1.3376,-1.0275
-1.3752,-1.0612
-1.4152,-1.0962
-1.4573,-1.1326
-1.5015,-1.1706
-1.5485,-1.2104
-1.5980,-1.2520
-1.6507,-1.2958
-1.7073,-1.3422
-1.7681,-1.3914
-1.8332,-1.4437
-1.9045,-1.4999
-1.9826,-1.5605
-2.0676,-1.6258
-2.1629,-1.6974
-2.2690,-1.7757
-2.3872,-1.8620
-2.5239,-1.9592
-2.6773,-2.0690
-2.8560,-2.1984
-3.0622,-2.3601
-3.3058,-2.5882
-3.6016,-2.9581
-3.9892,-3.5892
-4.4688,-4.5204
-4.9096,-4.7092
-5.3567,-4.7552
-6.0328,-4.7960
-7.4268,-4.8386
-8.7349,-4.9181
-9.5808,-5.0857
-10.3190,-5.3986
-11.4520,-5.8832
-12.6913,-6.4523
-13.4355,-6.6133
-11.3477,-5.3669
-7.2734,-3.2025
-4.0504,-1.4695
-1.8801,-0.3330
-0.6245, 0.3160
 0.1212, 0.6925
 0.5965, 0.9038
 0.8317, 0.9830
 0.9489, 0.9996
 0.9969, 0.9752
 0.9915, 0.9229
 0.9606, 0.8671
 0.9227, 0.8157
 0.8826, 0.7672
 0.8429, 0.7229
 0.8060, 0.6833
 0.7719, 0.6479
 0.7405, 0.6160
 0.7115, 0.5869
 0.6846, 0.5603
 0.6597, 0.5359
 0.6367, 0.5134
 0.6153, 0.4926
 0.5952, 0.4732
 0.5765, 0.4551
 0.5588, 0.4381
 0.5419, 0.4219
 0.5260, 0.4066
 0.5110, 0.3920
 0.4967, 0.3782
 0.4831, 0.3651
 0.4702, 0.3525
 0.4578, 0.3405
 0.4459, 0.3289
 0.4344, 0.3177
 0.4235, 0.3070
 0.4129, 0.2966
 0.4028, 0.2866
 0.3931, 0.2769
 0.3837, 0.2675
 0.3746, 0.2584
 0.3658, 0.2496
 0.3573, 0.2410
 0.3491, 0.2326
 0.3413, 0.2246
 0.3338, 0.2169
 0.3267, 0.2094
 0.3198, 0.2022
 0.3132, 0.1952
 0.3067, 0.1884
 0.3005, 0.1817
 0.2945, 0.1753
 0.2889, 0.1691
 0.2836, 0.1632
 0.2788, 0.1577
 0.2742, 0.1523
 0.2699, 0.1473
 0.2660, 0.1425
 0.2623, 0.1379
 0.2589, 0.1336
 0.2559, 0.1295
 0.2533, 0.1258
 0.2511, 0.1223
 0.2492, 0.1190
 0.2477, 0.1160
 0.2466, 0.1132
 0.2457, 0.1105
 0.2450, 0.1079
 0.2445, 0.1053
 0.2439, 0.1026
 0.2435, 0.0999
 0.2433, 0.0972
 0.2435, 0.0944
 0.2440, 0.0916
 0.2449, 0.0888
 0.2465, 0.0860
 0.2487, 0.0830
 0.2511, 0.0798
 0.2537, 0.0760
 0.2565, 0.0715
 0.2602, 0.0661
 0.2649, 0.0596
 0.2702, 0.0511
 0.2760, 0.0392
 0.2828, 0.0220
 0.2918,-0.0031
 0.3038,-0.0433
 0.2924,-0.0231


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 12.000,    0.052,  1.117,  0.010,  0.022,  1.000, 0.0000,-6.6359
Cpi,Cpv
 0.2953,-0.0646
 0.2651,-0.0653
 0.2250,-0.0671
 0.1843,-0.0692
 0.1493,-0.0714
 0.1189,-0.0735
 0.0886,-0.0756
 0.0584,-0.0777
 0.0293,-0.0796
 0.0013,-0.0814
-0.0264,-0.0831
-0.0535,-0.0846
-0.0804,-0.0859
-0.1073,-0.0870
-0.1342,-0.0880
-0.1609,-0.0900
-0.1875,-0.0941
-0.2138,-0.0992
-0.2399,-0.1051
-0.2660,-0.1119
-0.2920,-0.1197
-0.3179,-0.1285
-0.3439,-0.1383
-0.3700,-0.1491
-0.3963,-0.1609
-0.4226,-0.1738
-0.4490,-0.1877
-0.4752,-0.2028
-0.5011,-0.2188
-0.5271,-0.2359
-0.5533,-0.2540
-0.5801,-0.2732
-0.6073,-0.2935
-0.6352,-0.3147
-0.6638,-0.3370
-0.6937,-0.3603
-0.7245,-0.3846
-0.7558,-0.4097
-0.7871,-0.4356
-0.8179,-0.4621
-0.8480,-0.4890
-0.8781,-0.5164
-0.9078,-0.5442
-0.9371,-0.5722
-0.9661,-0.6005
-0.9950,-0.6289
-1.0240,-0.6576
-1.0530,-0.6864
-1.0822,-0.7154
-1.1118,-0.7446
-1.1418,-0.7742
-1.1725,-0.8040
-1.2039,-0.8343
-1.2360,-0.8650
-1.2692,-0.8964
-1.3034,-0.9284
-1.3391,-0.9612
-1.3764,-0.9951
-1.4158,-1.0301
-1.4578,-1.0665
-1.5019,-1.1043
-1.5483,-1.1436
-1.5978,-1.1848
-1.6499,-1.2279
-1.7054,-1.2732
-1.7650,-1.3210
-1.8292,-1.3718
-1.8980,-1.4258
-1.9734,-1.4838
-2.0560,-1.5462
-2.1462,-1.6137
-2.2474,-1.6876
-2.3602,-1.7687
-2.4860,-1.8586
-2.6318,-1.9603
-2.7959,-2.0769
-2.9875,-2.2162
-3.2092,-2.3931
-3.4721,-2.6422
-3.7924,-3.0336
-4.2126,-3.6562
-4.7340,-4.5506
-5.2201,-4.7669
-5.7182,-4.8099
-6.4630,-4.8471
-7.9786,-4.8838
-9.4159,-4.9505
-10.3703,-5.0929
-11.2194,-5.3729
-12.5091,-5.8361
-13.9339,-6.4264
-14.8415,-6.6359
-12.6450,-5.4260
-8.2160,-3.2643
-4.6793,-1.5191
-2.2781,-0.3681
-0.8802, 0.2919
-0.0449, 0.6770
 0.4980, 0.8956
 0.7747, 0.9797
 0.9198, 0.9999
 0.9887, 0.9783
 0.9977, 0.9278
 0.9747, 0.8731
 0.9415, 0.8221
 0.9043, 0.7739
 0.8665, 0.7296
 0.8306, 0.6899
 0.7972, 0.6544
 0.7661, 0.6222
 0.7372, 0.5929
 0.7103, 0.5660
 0.6853, 0.5413
 0.6621, 0.5186
 0.6405, 0.4975
 0.6201, 0.4778
 0.6011, 0.4594
 0.5830, 0.4420
 0.5659, 0.4255
 0.5497, 0.4099
 0.5343, 0.3950
 0.5197, 0.3809
 0.5058, 0.3674
 0.4925, 0.3545
 0.4798, 0.3422
 0.4675, 0.3302
 0.4558, 0.3187
 0.4445, 0.3077
 0.4337, 0.2970
 0.4232, 0.2866
 0.4132, 0.2766
 0.4035, 0.2669
 0.3941, 0.2574
 0.3850, 0.2482
 0.3762, 0.2393
 0.3677, 0.2306
 0.3596, 0.2222
 0.3518, 0.2141
 0.3444, 0.2063
 0.3372, 0.1987
 0.3303, 0.1913
 0.3235, 0.1841
 0.3170, 0.1770
 0.3107, 0.1702
 0.3048, 0.1636
 0.2992, 0.1573
 0.2941, 0.1513
 0.2892, 0.1455
 0.2847, 0.1400
 0.2804, 0.1348
 0.2764, 0.1297
 0.2727, 0.1250
 0.2694, 0.1204
 0.2665, 0.1162
 0.2640, 0.1122
 0.2618, 0.1084
 0.2599, 0.1048
 0.2585, 0.1015
 0.2573, 0.0982
 0.2563, 0.0950
 0.2554, 0.0918
 0.2545, 0.0885
 0.2538, 0.0851
 0.2533, 0.0817
 0.2532, 0.0781
 0.2533, 0.0746
 0.2539, 0.0709
 0.2552, 0.0672
 0.2570, 0.0633
 0.2591, 0.0590
 0.2613, 0.0541
 0.2637, 0.0483
 0.2670, 0.0415
 0.2713, 0.0333
 0.2761, 0.0228
 0.2815, 0.0084
 0.2877,-0.0121
 0.2962,-0.0418
 0.3075,-0.0894
 0.2953,-0.0646


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 12.500,    0.060,  1.089,  0.012,  0.022,  1.000, 0.0000,-6.5629
Cpi,Cpv
 0.2983,-0.1075
 0.2673,-0.1084
 0.2268,-0.1103
 0.1856,-0.1125
 0.1503,-0.1149
 0.1194,-0.1173
 0.0888,-0.1197
 0.0582,-0.1221
 0.0288,-0.1245
 0.0003,-0.1269
-0.0277,-0.1292
-0.0552,-0.1316
-0.0826,-0.1340
-0.1099,-0.1363
-0.1371,-0.1385
-0.1643,-0.1407
-0.1913,-0.1428
-0.2180,-0.1447
-0.2446,-0.1464
-0.2711,-0.1478
-0.2975,-0.1490
-0.3239,-0.1502
-0.3504,-0.1527
-0.3770,-0.1576
-0.4038,-0.1638
-0.4307,-0.1710
-0.4576,-0.1794
-0.4843,-0.1889
-0.5108,-0.1996
-0.5374,-0.2115
-0.5642,-0.2247
-0.5917,-0.2391
-0.6195,-0.2548
-0.6481,-0.2718
-0.6774,-0.2901
-0.7080,-0.3097
-0.7396,-0.3305
-0.7716,-0.3526
-0.8037,-0.3758
-0.8354,-0.4001
-0.8664,-0.4252
-0.8973,-0.4512
-0.9279,-0.4780
-0.9582,-0.5054
-0.9881,-0.5334
-1.0180,-0.5620
-1.0480,-0.5910
-1.0781,-0.6204
-1.1084,-0.6502
-1.1392,-0.6805
-1.1704,-0.7112
-1.2023,-0.7423
-1.2350,-0.7739
-1.2685,-0.8061
-1.3031,-0.8389
-1.3389,-0.8724
-1.3762,-0.9068
-1.4152,-0.9422
-1.4564,-0.9787
-1.5004,-1.0165
-1.5466,-1.0558
-1.5952,-1.0966
-1.6471,-1.1392
-1.7019,-1.1838
-1.7602,-1.2305
-1.8229,-1.2799
-1.8905,-1.3321
-1.9631,-1.3877
-2.0426,-1.4472
-2.1299,-1.5113
-2.2253,-1.5807
-2.3324,-1.6565
-2.4520,-1.7400
-2.5858,-1.8328
-2.7408,-1.9382
-2.9158,-2.0599
-3.1205,-2.2063
-3.3582,-2.3929
-3.6408,-2.6536
-3.9863,-3.0534
-4.4401,-3.6622
-5.0046,-4.5407
-5.5376,-4.7403
-6.0886,-4.7808
-6.9047,-4.8154
-8.5465,-4.8483
-10.1184,-4.9072
-11.1864,-5.0337
-12.1523,-5.2892
-13.6071,-5.7309
-15.2280,-6.3245
-16.3103,-6.5629
-14.0049,-5.3897
-9.2079,-3.2535
-5.3442,-1.5196
-2.7012,-0.3725
-1.1543, 0.2869
-0.2252, 0.6727
 0.3888, 0.8929
 0.7095, 0.9785
 0.8843, 1.0000
 0.9756, 0.9795
 1.0000, 0.9298
 0.9857, 0.8757
 0.9577, 0.8248
 0.9238, 0.7768
 0.8881, 0.7324
 0.8536, 0.6926
 0.8210, 0.6570
 0.7904, 0.6246
 0.7618, 0.5951
 0.7350, 0.5681
 0.7100, 0.5431
 0.6867, 0.5201
 0.6648, 0.4988
 0.6443, 0.4788
 0.6250, 0.4601
 0.6067, 0.4425
 0.5893, 0.4257
 0.5728, 0.4098
 0.5571, 0.3946
 0.5422, 0.3802
 0.5280, 0.3665
 0.5144, 0.3533
 0.5014, 0.3406
 0.4889, 0.3284
 0.4768, 0.3166
 0.4653, 0.3052
 0.4541, 0.2942
 0.4434, 0.2835
 0.4330, 0.2732
 0.4230, 0.2631
 0.4133, 0.2534
 0.4039, 0.2438
 0.3949, 0.2345
 0.3861, 0.2255
 0.3777, 0.2168
 0.3696, 0.2083
 0.3619, 0.2001
 0.3545, 0.1922
 0.3473, 0.1844
 0.3402, 0.1768
 0.3334, 0.1693
 0.3268, 0.1621
 0.3206, 0.1551
 0.3148, 0.1484
 0.3093, 0.1420
 0.3042, 0.1358
 0.2993, 0.1299
 0.2948, 0.1242
 0.2905, 0.1187
 0.2865, 0.1134
 0.2829, 0.1084
 0.2797, 0.1037
 0.2769, 0.0992
 0.2744, 0.0949
 0.2722, 0.0908
 0.2704, 0.0869
 0.2689, 0.0831
 0.2676, 0.0793
 0.2664, 0.0755
 0.2652, 0.0716
 0.2642, 0.0676
 0.2634, 0.0634
 0.2629, 0.0592
 0.2627, 0.0548
 0.2629, 0.0503
 0.2639, 0.0458
 0.2653, 0.0410
 0.2671, 0.0357
 0.2689, 0.0297
 0.2710, 0.0227
 0.2738, 0.0145
 0.2778, 0.0048
 0.2821,-0.0075
 0.2870,-0.0242
 0.2928,-0.0477
 0.3007,-0.0815
 0.3114,-0.1360
 0.2983,-0.1075


Reynolds =,  200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 13.000,    0.069,  1.055,  0.011,  0.022,  1.000, 0.0000,-6.4213
Cpi,Cpv
 0.3014,-0.1500
 0.2697,-0.1510
 0.2287,-0.1530
 0.1871,-0.1553
 0.1513,-0.1577
 0.1201,-0.1603
 0.0891,-0.1628
 0.0581,-0.1654
 0.0283,-0.1679
-0.0005,-0.1705
-0.0289,-0.1731
-0.0568,-0.1758
-0.0845,-0.1784
-0.1122,-0.1811
-0.1399,-0.1837
-0.1675,-0.1864
-0.1949,-0.1891
-0.2220,-0.1918
-0.2491,-0.1945
-0.2760,-0.1972
-0.3029,-0.2000
-0.3298,-0.2026
-0.3567,-0.2053
-0.3838,-0.2078
-0.4112,-0.2103
-0.4385,-0.2126
-0.4660,-0.2146
-0.4933,-0.2163
-0.5204,-0.2178
-0.5476,-0.2201
-0.5750,-0.2253
-0.6030,-0.2324
-0.6315,-0.2408
-0.6608,-0.2507
-0.6908,-0.2620
-0.7221,-0.2748
-0.7544,-0.2892
-0.7873,-0.3051
-0.8202,-0.3225
-0.8527,-0.3414
-0.8845,-0.3617
-0.9163,-0.3834
-0.9479,-0.4064
-0.9791,-0.4306
-1.0099,-0.4560
-1.0409,-0.4825
-1.0719,-0.5099
-1.1031,-0.5383
-1.1345,-0.5676
-1.1664,-0.5977
-1.1988,-0.6285
-1.2319,-0.6601
-1.2660,-0.6925
-1.3008,-0.7257
-1.3369,-0.7596
-1.3742,-0.7945
-1.4132,-0.8302
-1.4539,-0.8671
-1.4970,-0.9051
-1.5429,-0.9445
